fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,significant
2,Panel 5 (Lucid),factcheck,-0.01011925334086033,0.09155733285250388,-0.11052367981450643,0.9120041706030332,-0.1896672884312691,0.1694287817495484,2196,agreeableness_pre,FALSE
2,Panel 5 (Lucid),control,-0.04915831479493301,0.12033070698727216,-0.4085267678193952,0.6829268145774823,-0.28513222674155636,0.18681559715169033,2196,conscientiousness_pre,FALSE
2,Panel 5 (Lucid),factcheck,0.0372345379352426,0.0958967304514507,0.3882774497102714,0.6978483598233243,-0.15082325042224848,0.22529232629273369,2196,conscientiousness_pre,FALSE
2,Panel 5 (Lucid),control,-0.09265207715003802,0.14268468094025086,-0.64934845520547535,0.5161810809346218,-0.3724631343549807,0.1871589800549046,2196,emotional_stability_pre,FALSE
2,Panel 5 (Lucid),factcheck,-0.19504897311485103,0.11653986708928148,-1.6736673722600313,0.09433840454211836,-0.42358887804291,0.03349093181320786,2196,emotional_stability_pre,FALSE
2,Panel 5 (Lucid),control,0.0979571150644572,0.11654868449069491,0.8404823743186733,0.4007294800862182,-0.1306000811831396,0.326514311312054,2196,openness_to_experience_pre,FALSE
2,Panel 5 (Lucid),factcheck,-0.12084813628705296,0.0973424194828264,-1.241474548599787,0.2145630817531644,-0.3117409856587549,0.07004471308464895,2196,openness_to_experience_pre,FALSE
2,Panel 6 (MTurk),control,0.03383384913328913,0.17277025203864954,0.19583145092431967,0.8447671157934028,-0.3050475877248307,0.37271528599140896,1590,extraversion_pre,FALSE
2,Panel 6 (MTurk),factcheck,-0.1710183851908572,0.16494558735407225,-1.0368169766418127,0.29997881435018436,-0.4945520779787227,0.1525153075970083,1590,extraversion_pre,FALSE
2,Panel 6 (MTurk),control,0.18205566600397083,0.13234828197059392,1.3755801230908402,0.16914541419487403,-0.0775398108253691,0.4416511428333107,1590,agreeableness_pre,FALSE
2,Panel 6 (MTurk),factcheck,0.2335825242718395,0.13076454939689822,1.7862832499263,0.07424389899786059,-0.02290652906248261,0.4900715776061617,1590,agreeableness_pre,FALSE
2,Panel 6 (MTurk),control,0.05754796124439021,0.13237649193429205,0.4347294629393518,0.6638178030393758,-0.20210284821842645,0.31719877070720687,1590,conscientiousness_pre,FALSE
2,Panel 6 (MTurk),factcheck,0.01844168193229508,0.12957471693215775,0.14232469395978467,0.8868415739163555,-0.23571356607087843,0.2725969299354686,1590,conscientiousness_pre,FALSE
2,Panel 6 (MTurk),control,-0.24695722650017024,0.15538264420433126,-1.5893488475805353,0.11218046211925596,-0.5517336165872688,0.05781916358692832,1590,emotional_stability_pre,FALSE
2,Panel 6 (MTurk),factcheck,-0.12062855271100202,0.1572088064752813,-0.7673142199573217,0.4430086389665082,-0.4289868817431059,0.18772977632110188,1590,emotional_stability_pre,FALSE
2,Panel 6 (MTurk),control,-0.10026302305956056,0.13509721959627127,-0.7421546006586197,0.4581032874965333,-0.3652504231015522,0.16472437698243111,1590,openness_to_experience_pre,FALSE
2,Panel 6 (MTurk),factcheck,0.04130625133611266,0.13759975253231382,0.3001913199401455,0.7640704673863503,-0.22858975969153156,0.31120226236375687,1590,openness_to_experience_pre,FALSE
2,Panel 7 (Lucid),control,0.08711414073716073,0.13376707388657452,0.651237544532279,0.5149559246475236,-0.17519768182253903,0.3494259632968605,2384,extraversion_pre,FALSE
